15/02/2007,10.97
16/02/2007,10.943
19/02/2007,10.966
20/02/2007,10.9845
21/02/2007,10.979
22/02/2007,11.0023
23/02/2007,10.979
26/02/2007,11.0645
27/02/2007,11.175
28/02/2007,11.1633
1/03/2007,11.1595
2/03/2007,11.128
5/03/2007,11.162
6/03/2007,11.121
7/03/2007,11.1893
8/03/2007,11.151
9/03/2007,11.068
12/03/2007,11.124
13/03/2007,11.18
14/03/2007,11.1353
15/03/2007,11.1443
16/03/2007,11.1923
19/03/2007,11.1333
20/03/2007,11.096
21/03/2007,11
22/03/2007,10.9777
23/03/2007,10.974
26/03/2007,10.978
27/03/2007,11.0562
28/03/2007,11.0582
29/03/2007,11.0168
30/03/2007,10.997
2/04/2007,11.0105
3/04/2007,10.931
4/04/2007,10.9955
5/04/2007,10.9896
6/04/2007,10.942
9/04/2007,10.9708
10/04/2007,10.9978
11/04/2007,11.0148
12/04/2007,10.989
13/04/2007,10.941
16/04/2007,10.97
17/04/2007,10.9813
18/04/2007,10.972
19/04/2007,10.953
20/04/2007,10.937
23/04/2007,10.961
24/04/2007,10.9755
25/04/2007,10.9279
26/04/2007,10.948
27/04/2007,10.877
30/04/2007,10.9705
1/05/2007,10.9323
2/05/2007,10.9096
3/05/2007,10.9103
4/05/2007,10.833
7/05/2007,10.8273
8/05/2007,10.838
9/05/2007,10.7855
10/05/2007,10.8438
11/05/2007,10.765
14/05/2007,10.749
15/05/2007,10.8023
16/05/2007,10.7722
17/05/2007,10.81
18/05/2007,10.775
21/05/2007,10.7595
22/05/2007,10.794
23/05/2007,10.7886
24/05/2007,10.8295
25/05/2007,10.727
28/05/2007,10.775
29/05/2007,10.8108
30/05/2007,10.733
31/05/2007,10.7405
1/06/2007,10.661
4/06/2007,10.7613
5/06/2007,10.805
6/06/2007,10.8487
7/06/2007,10.956
8/06/2007,10.932
11/06/2007,10.9195
12/06/2007,10.993
13/06/2007,10.9174
14/06/2007,10.869
15/06/2007,10.805
18/06/2007,10.7778
19/06/2007,10.7335
20/06/2007,10.8428
21/06/2007,10.797
22/06/2007,10.792
25/06/2007,10.841
26/06/2007,10.849
27/06/2007,10.8145
28/06/2007,10.798
29/06/2007,10.785
2/07/2007,10.756
3/07/2007,10.7658
4/07/2007,10.748
5/07/2007,10.79
6/07/2007,10.776
9/07/2007,10.7555
10/07/2007,10.8518
11/07/2007,10.7995
12/07/2007,10.7525
13/07/2007,10.759
16/07/2007,10.759
17/07/2007,10.747
18/07/2007,10.7253
19/07/2007,10.745
20/07/2007,10.787
23/07/2007,10.742
24/07/2007,10.8326
25/07/2007,10.864
26/07/2007,10.957
27/07/2007,11.005
30/07/2007,10.889
31/07/2007,10.9875
1/08/2007,10.9439
2/08/2007,10.9437
3/08/2007,10.958
6/08/2007,10.9449
7/08/2007,10.9468
8/08/2007,10.924
9/08/2007,10.998
10/08/2007,10.994
13/08/2007,11.004
14/08/2007,11.095
15/08/2007,11.2035
16/08/2007,11.1715
17/08/2007,11.129
20/08/2007,11.1168
21/08/2007,11.1378
22/08/2007,11.0375
23/08/2007,11.044
24/08/2007,11.026
27/08/2007,11.042
28/08/2007,11.15
29/08/2007,11.0695
30/08/2007,11.082
31/08/2007,11.029
3/09/2007,11.001
4/09/2007,11.024
5/09/2007,11.0755
6/09/2007,11.0519
7/09/2007,11.122
11/09/2007,11.052
12/09/2007,11.077
13/09/2007,11.112
14/09/2007,11.106
17/09/2007,11.132
18/09/2007,10.981
19/09/2007,10.9885
20/09/2007,10.9847
21/09/2007,10.942
24/09/2007,10.945
25/09/2007,10.901
26/09/2007,10.909
27/09/2007,10.9162
28/09/2007,10.927
1/10/2007,10.8794
2/10/2007,10.906
3/10/2007,10.9063
4/10/2007,10.8686
5/10/2007,10.844
8/10/2007,10.8418
9/10/2007,10.826
10/10/2007,10.8201
11/10/2007,10.834
12/10/2007,10.82
15/10/2007,10.8099
16/10/2007,10.834
17/10/2007,10.8031
18/10/2007,10.7759
19/10/2007,10.791
22/10/2007,10.8178
23/10/2007,10.823
24/10/2007,10.837
25/10/2007,10.802
26/10/2007,10.757
29/10/2007,10.7012
30/10/2007,10.729
31/10/2007,10.6369
1/11/2007,10.657
2/11/2007,10.674
5/11/2007,10.7127
6/11/2007,10.6972
7/11/2007,10.8118
8/11/2007,10.789
9/11/2007,10.879
12/11/2007,10.9359
13/11/2007,10.829
14/11/2007,10.9016
15/11/2007,10.928
16/11/2007,10.927
19/11/2007,10.9859
20/11/2007,10.9569
21/11/2007,10.984
22/11/2007,10.9608
23/11/2007,10.969
27/11/2007,10.945
28/11/2007,10.9119
29/11/2007,10.9061
30/11/2007,10.896
3/12/2007,10.8978
4/12/2007,10.8757
5/12/2007,10.8405
6/12/2007,10.8154
7/12/2007,10.793
10/12/2007,10.7964
11/12/2007,10.8799
12/12/2007,10.817
13/12/2007,10.823
14/12/2007,10.817
17/12/2007,10.8594
18/12/2007,10.8389
19/12/2007,10.8294
20/12/2007,10.8194
21/12/2007,10.818
24/12/2007,10.8052
25/12/2007,10.8
26/12/2007,10.811
27/12/2007,10.8721
28/12/2007,10.893
31/12/2007,10.893
1/01/2008,10.877
2/01/2008,10.8995
3/01/2008,10.8701
4/01/2008,10.924
7/01/2008,10.8916
8/01/2008,10.9267
9/01/2008,10.9234
10/01/2008,10.9267
11/01/2008,10.918
14/01/2008,10.881
15/01/2008,10.9349
16/01/2008,10.9272
17/01/2008,10.937
18/01/2008,10.879
21/01/2008,10.9857
22/01/2008,10.925
23/01/2008,10.893
24/01/2008,10.862
25/01/2008,10.866
28/01/2008,10.863
29/01/2008,10.841
30/01/2008,10.8365
31/01/2008,10.8126
1/02/2008,10.779
4/02/2008,10.7897
5/02/2008,10.8329
6/02/2008,10.8064
7/02/2008,10.79
8/02/2008,10.755
11/02/2008,10.7595
12/02/2008,10.7495
13/02/2008,10.7332
14/02/2008,10.735
15/02/2008,10.753
18/02/2008,10.7333
19/02/2008,10.7619
20/02/2008,10.7756
21/02/2008,10.78
22/02/2008,10.771
25/02/2008,10.7695
26/02/2008,10.7275
27/02/2008,10.6965
28/02/2008,10.6662
29/02/2008,10.722
3/03/2008,10.668
4/03/2008,10.7125
5/03/2008,10.6945
6/03/2008,10.8412
7/03/2008,10.797
10/03/2008,10.8422
11/03/2008,10.755
12/03/2008,10.7627
13/03/2008,10.7406
14/03/2008,10.763
17/03/2008,10.751
18/03/2008,10.675
19/03/2008,10.717
20/03/2008,10.7122
21/03/2008,10.728
24/03/2008,10.6795
25/03/2008,10.692
26/03/2008,10.6945
27/03/2008,10.6898
28/03/2008,10.692
31/03/2008,10.6355
2/04/2008,10.567
3/04/2008,10.5537
4/04/2008,10.562
7/04/2008,10.549
8/04/2008,10.5615
9/04/2008,10.568
10/04/2008,10.51
11/04/2008,10.522
14/04/2008,10.447
15/04/2008,10.4583
16/04/2008,10.4578
17/04/2008,10.469
18/04/2008,10.476
21/04/2008,10.5318
22/04/2008,10.4851
23/04/2008,10.4648
24/04/2008,10.4335
25/04/2008,10.465
28/04/2008,10.4708
29/04/2008,10.538
30/04/2008,10.4895
2/05/2008,10.453
5/05/2008,10.4747
6/05/2008,10.4993
7/05/2008,10.5463
8/05/2008,10.5745
9/05/2008,10.54
12/05/2008,10.475
13/05/2008,10.4725
14/05/2008,10.4827
15/05/2008,10.4465
16/05/2008,10.365
19/05/2008,10.374
20/05/2008,10.3847
21/05/2008,10.3708
22/05/2008,10.3597
23/05/2008,10.39
26/05/2008,10.3912
27/05/2008,10.3834
28/05/2008,10.3218
29/05/2008,10.3249
30/05/2008,10.3
2/06/2008,10.3353
3/06/2008,10.3109
4/06/2008,10.3122
5/06/2008,10.2871
6/06/2008,10.337
9/06/2008,10.3452
10/06/2008,10.4197
11/06/2008,10.4332
12/06/2008,10.3603
13/06/2008,10.338
16/06/2008,10.3113
17/06/2008,10.3112
18/06/2008,10.298
19/06/2008,10.307
20/06/2008,10.272
23/06/2008,10.321
24/06/2008,10.261
25/06/2008,10.275
26/06/2008,10.2925
27/06/2008,10.297
30/06/2008,10.299
2/07/2008,10.3884
3/07/2008,10.3514
4/07/2008,10.334
7/07/2008,10.328
8/07/2008,10.3143
9/07/2008,10.3053
10/07/2008,10.3048
11/07/2008,10.265
14/07/2008,10.3004
15/07/2008,10.2925
16/07/2008,10.2
17/07/2008,10.2335
18/07/2008,10.134
21/07/2008,10.1325
22/07/2008,10.0342
23/07/2008,10.0065
24/07/2008,10.03
25/07/2008,10.069
28/07/2008,10.0515
29/07/2008,10.0433
30/07/2008,10.0193
31/07/2008,10.0301
1/08/2008,9.966
2/08/2008,9.966
3/08/2008,9.9431
4/08/2008,9.8665
5/08/2008,9.912
6/08/2008,9.9488
7/08/2008,10.0074
8/08/2008,10.122
9/08/2008,10.122
10/08/2008,10.1632
11/08/2008,10.1822
12/08/2008,10.157
13/08/2008,10.1542
14/08/2008,10.1545
15/08/2008,10.203
16/08/2008,10.203
17/08/2008,10.18
18/08/2008,10.1744
19/08/2008,10.1278
20/08/2008,10.1345
21/08/2008,10.0894
22/08/2008,10.113
23/08/2008,10.113
24/08/2008,10.1346
25/08/2008,10.1379
26/08/2008,10.1547
27/08/2008,10.1437
28/08/2008,10.2496
29/08/2008,10.293
1/09/2008,10.3378
2/09/2008,10.3639
3/09/2008,10.3805
4/09/2008,10.5403
5/09/2008,10.491
8/09/2008,10.49
9/09/2008,10.561
10/09/2008,10.6182
11/09/2008,10.5963
12/09/2008,10.535
15/09/2008,10.7411
16/09/2008,10.7248
17/09/2008,10.8069
18/09/2008,10.747
19/09/2008,10.597
22/09/2008,10.632
23/09/2008,10.7376
24/09/2008,10.8419
25/09/2008,10.7272
26/09/2008,10.789
29/09/2008,11.0396
30/09/2008,10.9305
1/10/2008,10.952
2/10/2008,11.2055
3/10/2008,11.195
6/10/2008,11.8388
7/10/2008,12.27
8/10/2008,12.277
9/10/2008,13.472
10/10/2008,13.02
13/10/2008,12.153
14/10/2008,12.41
15/10/2008,13.315
16/10/2008,12.7551
17/10/2008,12.825
20/10/2008,12.9857
21/10/2008,13.215
22/10/2008,13.8178
23/10/2008,13.275
24/10/2008,13.323
27/10/2008,13.51
28/10/2008,13.012
29/10/2008,12.8815
30/10/2008,12.6
31/10/2008,12.8
3/11/2008,12.7605
4/11/2008,12.43
5/11/2008,12.7723
6/11/2008,13.0743
7/11/2008,12.845
10/11/2008,12.7742
11/11/2008,12.942
12/11/2008,13.057
13/11/2008,12.9211
14/11/2008,13.095
17/11/2008,13.1784
18/11/2008,13.102
19/11/2008,13.517
20/11/2008,13.9567
21/11/2008,13.726
24/11/2008,13.3995
25/11/2008,13.2161
26/11/2008,13.176
27/11/2008,13.2075
28/11/2008,13.39
1/12/2008,13.692
2/12/2008,13.567
3/12/2008,13.5866
4/12/2008,13.59
5/12/2008,13.795
8/12/2008,13.4333
9/12/2008,13.562
10/12/2008,13.4131
11/12/2008,13.2495
12/12/2008,13.528
15/12/2008,13.3226
16/12/2008,13.0273
17/12/2008,13.105
18/12/2008,13.1275
19/12/2008,13.11
22/12/2008,13.157
23/12/2008,13.3315
24/12/2008,13.2483
25/12/2008,13.31
26/12/2008,13.425
29/12/2008,13.68
30/12/2008,13.7719
31/12/2008,13.756
1/01/2009,13.434
2/01/2009,13.775
5/01/2009,13.4275
6/01/2009,13.355
7/01/2009,13.435
8/01/2009,13.665
9/01/2009,13.709
12/01/2009,13.7723
13/01/2009,13.814
14/01/2009,14.1095
15/01/2009,13.9093
16/01/2009,13.923
19/01/2009,13.8879
20/01/2009,14.0013
21/01/2009,13.726
22/01/2009,14.04
23/01/2009,14.068
26/01/2009,14.05
27/01/2009,14.2097
28/01/2009,14.0245
29/01/2009,14.1878
30/01/2009,14.329
2/02/2009,14.4199
3/02/2009,14.5637
4/02/2009,14.411
5/02/2009,14.3387
6/02/2009,14.152
9/02/2009,14.2569
10/02/2009,14.5098
11/02/2009,14.4805
12/02/2009,14.461
13/02/2009,14.501
16/02/2009,14.483
17/02/2009,14.7016
18/02/2009,14.6217
19/02/2009,14.7595
20/02/2009,14.84
23/02/2009,14.9507
24/02/2009,14.7896
25/02/2009,14.9518
26/02/2009,14.9825
27/02/2009,15.34
2/03/2009,15.412
3/03/2009,15.3242
4/03/2009,15.2273
5/03/2009,15.389
6/03/2009,15.174
9/03/2009,15.53
10/03/2009,15.2527
11/03/2009,15.0943
12/03/2009,14.6748
13/03/2009,14.55
16/03/2009,14.217
17/03/2009,14.15
18/03/2009,13.9378
19/03/2009,14.2593
20/03/2009,14.175
23/03/2009,14.2395
24/03/2009,14.3595
25/03/2009,14.2315
26/03/2009,14.1904
27/03/2009,14.318
30/03/2009,14.2619
31/03/2009,14.1553
1/04/2009,13.8983
2/04/2009,13.8553
3/04/2009,13.54
6/04/2009,13.6108
7/04/2009,13.4687
8/04/2009,13.3614
9/04/2009,13.1463
10/04/2009,13.084
13/04/2009,13.1008
14/04/2009,13.2246
15/04/2009,13.0094
16/04/2009,13.0884
17/04/2009,13.109
20/04/2009,13.45
21/04/2009,13.1591
22/04/2009,13.2484
23/04/2009,13.1634
24/04/2009,13.32
27/04/2009,14.0236
28/04/2009,13.8157
29/04/2009,13.7345
30/04/2009,13.8116
1/05/2009,13.726
4/05/2009,13.221
5/05/2009,13.2748
6/05/2009,13.119
7/05/2009,13.1572
8/05/2009,13.001
11/05/2009,13.291
12/05/2009,13.2204
13/05/2009,13.335
14/05/2009,13.2122
15/05/2009,13.242
18/05/2009,13.0169
19/05/2009,12.9555
20/05/2009,13.0335
21/05/2009,13.1092
22/05/2009,13.152
25/05/2009,13.152
26/05/2009,13.1617
27/05/2009,13.2588
28/05/2009,13.212
29/05/2009,13.107
1/06/2009,13.236
2/06/2009,13.1824
3/06/2009,13.3413
4/06/2009,13.1905
5/06/2009,13.276
8/06/2009,13.4308
9/06/2009,13.599
10/06/2009,13.5899
11/06/2009,13.3642
12/06/2009,13.4123
15/06/2009,13.3761
16/06/2009,13.462
17/06/2009,13.4192
18/06/2009,13.3896
19/06/2009,13.327
22/06/2009,13.2957
23/06/2009,13.4004
24/06/2009,13.2797
25/06/2009,13.2333
26/06/2009,13.157
29/06/2009,13.1773
30/06/2009,13.179
1/07/2009,13.1242
2/07/2009,13.2571
3/07/2009,13.195
4/07/2009,13.205
5/07/2009,13.2899
6/07/2009,13.2319
7/07/2009,13.383
8/07/2009,13.5285
9/07/2009,13.5385
10/07/2009,13.664
12/07/2009,13.6757
13/07/2009,13.7057
14/07/2009,13.727
15/07/2009,13.5402
16/07/2009,13.5431
17/07/2009,13.366
18/07/2009,13.333
19/07/2009,13.338
20/07/2009,13.2937
21/07/2009,13.306
22/07/2009,13.2201
23/07/2009,13.2389
24/07/2009,13.18
26/07/2009,13.187
27/07/2009,13.2642
28/07/2009,13.2195
29/07/2009,13.2525
30/07/2009,13.2522
31/07/2009,13.149
2/08/2009,13.178
3/08/2009,13.087
4/08/2009,13.1292
5/08/2009,13.0327
6/08/2009,13.0387
7/08/2009,12.93
9/08/2009,12.9684
10/08/2009,12.9
11/08/2009,13.0125
12/08/2009,12.9488
13/08/2009,12.8565
14/08/2009,12.837
16/08/2009,12.855
17/08/2009,12.996
18/08/2009,12.9267
19/08/2009,12.8817
20/08/2009,12.8787
21/08/2009,12.825
23/08/2009,12.8248
24/08/2009,12.899
25/08/2009,13.0115
26/08/2009,13.146
27/08/2009,13.2331
28/08/2009,13.23
30/08/2009,13.2395
31/08/2009,13.3528
1/09/2009,13.622
2/09/2009,13.6378
3/09/2009,13.5257
4/09/2009,13.32
6/09/2009,13.3715
7/09/2009,13.357
8/09/2009,13.341
9/09/2009,13.4285
10/09/2009,13.343
11/09/2009,13.321
13/09/2009,13.332
14/09/2009,13.353
15/09/2009,13.3014
16/09/2009,13.1851
17/09/2009,13.2699
18/09/2009,13.24
20/09/2009,13.2422
21/09/2009,13.3787
22/09/2009,13.3376
23/09/2009,13.371
24/09/2009,13.5085
25/09/2009,13.5543
27/09/2009,13.562
28/09/2009,13.5335
29/09/2009,13.529
30/09/2009,13.5067
1/10/2009,13.7558
2/10/2009,13.6267
3/10/2009,13.6231
4/10/2009,13.6085
5/10/2009,13.6104
6/10/2009,13.4657
7/10/2009,13.3677
8/10/2009,13.2438
9/10/2009,13.2826
11/10/2009,13.2754
12/10/2009,13.2217
13/10/2009,13.1029
14/10/2009,13.0664
15/10/2009,13.0736
16/10/2009,13.1045
18/10/2009,13.1029
19/10/2009,12.9373
20/10/2009,13.0359
21/10/2009,12.9436
22/10/2009,12.8987
23/10/2009,13.0823
25/10/2009,13.0502
26/10/2009,13.2965
27/10/2009,13.2237
28/10/2009,13.3135
29/10/2009,13.057
30/10/2009,13.1661
2/11/2009,13.217
3/11/2009,13.2658
4/11/2009,13.3
5/11/2009,13.2867
6/11/2009,13.4056
9/11/2009,13.2708
10/11/2009,13.1935
11/11/2009,13.1576
12/11/2009,13.1787
13/11/2009,13.031
16/11/2009,12.989
17/11/2009,13.0478
18/11/2009,13.0027
19/11/2009,13.057
20/11/2009,13.0653
23/11/2009,12.9656
24/11/2009,12.8835
25/11/2009,12.8235
26/11/2009,13.02
27/11/2009,12.932
30/11/2009,12.933
1/12/2009,12.849
2/12/2009,12.7031
3/12/2009,12.6395
4/12/2009,12.6551
7/12/2009,12.6636
8/12/2009,12.923
9/12/2009,12.8878
10/12/2009,12.9329
11/12/2009,12.8827
14/12/2009,12.7379
15/12/2009,12.6938
16/12/2009,12.7186
17/12/2009,12.8754
18/12/2009,12.8374
21/12/2009,12.9233
22/12/2009,12.882
23/12/2009,12.9005
24/12/2009,12.8537
25/12/2009,12.86
28/12/2009,13.0227
29/12/2009,13.0077
30/12/2009,13.0627
31/12/2009,13.084
1/01/2010,13.0681
4/01/2010,12.8718
5/01/2010,12.8108
6/01/2010,12.7395
7/01/2010,12.7602
8/01/2010,12.6842
11/01/2010,12.7336
12/01/2010,12.8008
13/01/2010,12.694
14/01/2010,12.6702
15/01/2010,12.6915
18/01/2010,12.6582
19/01/2010,12.6386
20/01/2010,12.7519
21/01/2010,12.9497
22/01/2010,12.9702
25/01/2010,12.8558
26/01/2010,12.8695
27/01/2010,12.9465
28/01/2010,13.0498
29/01/2010,13.0835
1/02/2010,12.8876
2/02/2010,12.8728
3/02/2010,12.9482
4/02/2010,13.1533
5/02/2010,13.127
8/02/2010,13.2303
9/02/2010,12.9923
10/02/2010,13.10525
11/02/2010,12.934
12/02/2010,12.9337
15/02/2010,12.93411
16/02/2010,12.8404
17/02/2010,12.87119
18/02/2010,12.8884
19/02/2010,12.8
22/02/2010,12.8054
23/02/2010,12.9219
24/02/2010,12.80229
25/02/2010,12.793
26/02/2010,12.7684
1/03/2010,12.7293
2/03/2010,12.7286
3/03/2010,12.6991
4/03/2010,12.7075
5/03/2010,12.6241
8/03/2010,12.6658
9/03/2010,12.6236
10/03/2010,12.5868
11/03/2010,12.5677
12/03/2010,12.518
15/03/2010,12.5365
16/03/2010,12.5159
17/03/2010,12.4522
18/03/2010,12.5139
19/03/2010,12.5613
22/03/2010,12.5177
23/03/2010,12.4858
24/03/2010,12.5809
25/03/2010,12.546
26/03/2010,12.4963
29/03/2010,12.421
30/03/2010,12.3548
31/03/2010,12.3553
1/04/2010,12.30621
2/04/2010,12.294
5/04/2010,12.236
6/04/2010,12.2131
7/04/2010,12.2924
8/04/2010,12.2116
9/04/2010,12.174
12/04/2010,12.1522
13/04/2010,12.1813
14/04/2010,12.1838
15/04/2010,12.1663
16/04/2010,12.2647
19/04/2010,12.23601
20/04/2010,12.208
21/04/2010,12.1723
22/04/2010,12.1997
23/04/2010,12.17
26/04/2010,12.136
27/04/2010,12.3697
28/04/2010,12.3316
29/04/2010,12.1912
30/04/2010,12.3018
3/05/2010,12.254
4/05/2010,12.539
5/05/2010,12.7272
6/05/2010,12.9724
7/05/2010,12.823
10/05/2010,12.4471
11/05/2010,12.51429
12/05/2010,12.3704
13/05/2010,12.4222
14/05/2010,12.5808
17/05/2010,12.5816
18/05/2010,12.7744
19/05/2010,12.8055
20/05/2010,13.1113
21/05/2010,12.9404
24/05/2010,13.0199
25/05/2010,12.9971
26/05/2010,13.078
27/05/2010,12.7961
28/05/2010,12.9368
31/05/2010,12.90679
1/06/2010,12.9625
2/06/2010,12.7693
3/06/2010,12.75
4/06/2010,12.9523
7/06/2010,12.9802
8/06/2010,12.8503
9/06/2010,12.8551
10/06/2010,12.6847
11/06/2010,12.6496
14/06/2010,12.6831
15/06/2010,12.5719
16/06/2010,12.5911
17/06/2010,12.5808
18/06/2010,12.5398
21/06/2010,12.5331
22/06/2010,12.614
23/06/2010,12.6234
24/06/2010,12.7143
25/06/2010,12.6404
28/06/2010,12.7242
29/06/2010,12.892
30/06/2010,12.9297
1/07/2010,13.003
2/07/2010,13.0781
5/07/2010,13.0519
6/07/2010,12.959
7/07/2010,12.8369
8/07/2010,12.7659
9/07/2010,12.7659
12/07/2010,12.8188
13/07/2010,12.673
14/07/2010,12.704
15/07/2010,12.7625
16/07/2010,12.9115
19/07/2010,12.89104
20/07/2010,12.7523
21/07/2010,12.8519
22/07/2010,12.7507
23/07/2010,12.7322
